Source	Target	mode	section	date	labelSource	PoemTitle	PoemDate	precision	unit	quantity
1624_discurso-poetico	César	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	Salustio	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	Cayo César in A.Gel. li. 1. c. 10.	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	Gelio	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	Tuberón	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	Celso in lib. Labeo D. de supellectile legata.	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	Virgilio	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	Horacio	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	Demetrio De elocutione.	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	OC264B	ref		1624	Jáuregui, Juan de	Era del año la estación florida [Soledad Primera]	1613
1624_discurso-poetico	777	ref		1624	Jáuregui, Juan de	Era del año la estación florida [Soledad Primera]	1613
1624_discurso-poetico	848	ref		1624	Jáuregui, Juan de	Era del año la estación florida [Soledad Primera]	1613
1624_discurso-poetico	OC255	ref		1624	Jáuregui, Juan de	Estas, que me dictó, rimas sonoras [Fábula de Polifemo y Galatea]	1612
1624_discurso-poetico	480	ref		1624	Jáuregui, Juan de	Estas, que me dictó, rimas sonoras [Fábula de Polifemo y Galatea]	1612
1624_discurso-poetico	Teofrasto	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	Demetrio	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	Horacio Se vuelve aquí a la cita de Horacio, como para dejar claro que todo lo anterior es una amplificación de la sentencia del «gran lírico».	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	Jerónimo Vida lib 3.	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	OC264B	ref		1624	Jáuregui, Juan de	Era del año la estación florida [Soledad Primera]	1613
1624_discurso-poetico	Torquato Tasso	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	Cicerón	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	del insigne orador	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	Cicerón	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	algún autor enojado Se refiere J. con sorna y desdén a algún censor de Góngora que había criticado su hipérbaton, pero, como ignorante, sin hacer la oportuna distinción entre formas lícitas e ilícitas de «división» entre nombre y adjetivo. Como mostramos en la introducción, alude probablemente a la carta en censura de la nueva poesía publicada por Lope de Vega en La Filomena (1621). Lope critica el hipérbaton bajo el término latinizado, frecuente entre los críticos áureos, de trasposición: «El ejemplo para todo esto sea la trasposición –o trasportamento, como los italianos le llaman, que todo es uno– pues esta es la más culpada en este nuevo género de poesía, la cual no hay poeta que no la haya usado, pero no familiarmente ni asiéndose todos los versos unos a otros en ella, con que le sucede la fealdad y oscuridad que decimos; si bien es más fácil manera de componer, pues pasa el consonante, y aun la razón, donde quiere el dueño, por falta de trabajo para ablandarla y seguirla con lisura y facilidad. Juan de Mena dijo: “A la moderna volviéndome rueda”, “Divina me puedes llamar providencia”; Boscán: “Aquel de amor tan poderoso engaño”; Garcilaso: “Una extraña y no vista al mundo idea”. Y Hernando de Herrera, que casi nunca usó de esta figura, en la Elegía tercera: Y le digo: “señora dulce mía”. Y el insigne poeta por quien habló Virgilio en lengua castellana, en la traducción del Parto de la Virgen del Sannazaro: “Tú sola conducir, diva María”; y así los italianos, de que serían impertinentes los ejemplos. Esto, como digo, es dulcísimo usado con templanza y con hermosura del verso, no diciendo: “En los de muros” etc., porque casi parece al poeta que refiere Patón en su Elocuencia cuando dijo: “Elegante hablastes mente”, figura viciosa que él allí llama cacosíndeton». Anota Pedro Conde (1621_censura-lope, nota 84), que Lope, afirmando que ‘trasposición’, o sea hipérbaton, es lo mismo que ‘trasportamento’ «como los italianos le llaman», se basa en la Poetica de Bernardino Daniello, que cita poco antes. Sin embargo, de los ejemplos de este comentarista de la Divina Comedia se deduce que este aplica la palabra a los incisos en una frase, así en los celebérrimos versos de Dante: «Amor, ch’a nullo amato amar perdona,/ mi prese del costui piacer si forte» (Inferno, V, v.103-104). Notemos por nuestra parte que Alessandro Piccolomini usa ‘trasportamento’ para traducir del griego la palabra ‘metáfora’ (de modo acorde con el significado literal de la palabra griega). Cf. Parafrase di M. Alessandro Piccolomini al terzo libro della Retorica d’Aristotele. Venecia, Giovanni Varisco, 1572, p. 69-70. Ya antes, nos indica Roland Béhar, aparece ‘trasportamento’ con el sentido de metáfora en l’Apologia de gli Academici di Banchi di Roma contra M. Lodovico Castelvetro da Modena (Parma 1535) en el tratadito sobre esta figura incluido en Il risentimento del Pradella. En vano hemos buscado ejemplos de ‘trasportamento’ en el sentido de ‘hipérbaton’. Concluyamos que, admitiendo que los italianos usaran la palabra con ese significado, como afirma Lope, este no era muy corriente ni específico, lo que permite a J. burlarse de la pedantería e ignorancia del Fénix.	polemista		1624	Jáuregui, Juan de					
1624_discurso-poetico	Garcilaso	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	Cicerón	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	OC233	ref		1624	Jáuregui, Juan de	Este, que Babia al mundo hoy ha ofrecido	1611
1624_discurso-poetico	Quintiliano lib. 8, c.2..	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	Séneca	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	Falereo	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	Safo	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	Demetrio	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	Petronio	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	Quintiliano	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	Petronio	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	Horacio	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	Nigidio	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	Gelio	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	Aulo Gelio	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	Varrón	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	Lorenzo Ramírez de Prado Pentecont, cap. 36.	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	Petronio	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	Quintiliano	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	Este autor	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	Corina	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	Ennio	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	Lucrecio	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	Aulo Gelio li. 13 c. 9.	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	Cicerón	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	Lucrecio	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	Enio	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	Cicerón	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	Virgilio	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	Homero,	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	Petronio	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	algunos dicursos que he visto contra la demasía modernaSe refiere a Lope de Vega y a sus seguidores, que se proclamaban campeones de la llaneza y de la lengua castellana, y a quienes Jáuregui tacha de toscos, presumidos e ignorantes, con «plebeyo gusto y peor juicio» (en épocas posteriores quizá los hubiera calificado de provincianos). Entre los aludidos se cuenta Juan Pérez de Montalbán, autor o firmante del Orfeo en lengua castellana (Madrid, por la viuda de Alonso Martín, 1624). Véase la introducción en el apartado ‘Cronología’. En la carta a Pérez de Montalbán que sirve de prefacio a esta obra, Lope de Vega aboga por una claridad y pureza castellana que no estén reñidas con lo grande, lo maravilloso y lo exquisito (‘peregrino’). Malentendiendo, adrede o no, al adversario, J. escribe poco después de la publicación del Orfeo en lengua castellana una carta satírica contra la Jerusalén conquistada de Lope (1609) donde se mofa del casticismo militante del Fénix: «Brava cosa es, señor, que quieran en poemas de nuestra lengua introducir cinco voces y aun seis, tan ajenas, que ni se usan en las conversaciones, ni las trae por nuestras Lebrija. ¡Temeraria osadía contra Vuestra merced! Y aunque haya quien las acomode con la industria y ardides que mandare para que se entiendan, sin oscurecer ni cansar, no me doy por contento, ni pienso saber más latín que Castilla me fecit. No tendrán jamás otra marca los filos de mi lengua. Queremos antes vuestra merced y yo ser necios en nuestra lengua materna, que discretos en todas las del mundo» (Paz y Meliá 1890: 280). Casi toda la carta se dedica a demostrar con machacona ironía que la Jerusalén conquistada de Lope contradice estas proclamas a favor de la dulzura y pureza del castellano, pues está plagada de palabras desusadas y de origen y sonido extravagante.	polemista		1624	Jáuregui, Juan de					
1624_discurso-poetico	OC463	ref		1624	Jáuregui, Juan de	Patos de la aguachirle castellana,	ant. a 1622
1624_discurso-poetico	Horacio ad Pis.	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	Ovidio	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	Plinio	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	Luciano Introduce aquí J. otro diálogo de Luciano, que citará después largamente. Como el Lexífanes, es una sátira de cierto tipo de profesionales de la oratoria (o de la literatura) y lleva en latín el título Praeceptor rhetorum, calcado del griego Ῥητορών Διδάσκαλος. Según el breve prólogo de la edición de Harmon, el diálogo es «a satire upon the new fashion in oratory and one of its foremost representatives» (Luciano 1925: 133). Luciano reprocha a los seguidores de esta «nueva moda» que pretendan sustituir el arduo aprendizaje retórico tradicional descrito por Quintiliano por un método breve y rápido, que inculca al aprendiz una elocuencia de relumbrón, sin sustancia ni meollo, solo apta para deslumbrar a los ignorantes. Recientemente la obrita ha sido interpretada como la inversión irónica de un ejercicio escolar (chria) que consistía en glosar la frase de Isócrates: «La raíz de la educación es amarga, pero sus frutos son dulces» (Gibson 2012). La comparación con el funámbulo falta en la traducción de Micyllus y en cambio aparece en la inglesa moderna de Harmon (Luciano 1925: 147). El primero en restaurar el significado de la frase griega fue Jean Benoît, cuya nueva traducción de Luciano (1619) manejó J. Véase nota supra.	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	Plinio,	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	Séneca epist. 114	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	Escalígero lib. 6 c. 5.	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	Ovidio de Ponto li. 1, eleg. 6	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	Luciano In Dial. Rhetorum praeceptor	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	OC283	ref		1624	Jáuregui, Juan de	Al pie de un álamo negro,	1614
1624_discurso-poetico	Luciano	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	Quintiliano lib. 2 c. 3.	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	Séneca	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	Rétor	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	Nacianceno In epist. Hiero. ad Nepotianum.	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	Luciano	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	Tulio in Oratore.	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	A. Gelio Lib. I, cap. 15.	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	Horacio	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	Tuberón Celsus in L. Labeo D. de supelt.	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	Tulio de oratore li. 2.	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	Aristóteles de Poet, c. 22.	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	Jerónimo Vida de Poeti. lib. 3.	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	Horacio li.I Sat. 10.	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	César Escalígero l. 3, c. 26 & 28.	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	Virgilio	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	Horacio l. I. Sat. 10.	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	Séneca	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	Marcial epig 21, lib. 10.	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	Persio Sat I.	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	Focílides Se trata del autor conocido como seudo-Focílides: con el nombre del pensador griego arcaico Focílides de Mileto se transmitió un catálogo de preceptos morales compuesto de 219 hexámetros, conocido bajo el título Ποίημα νουθετικόν (Poema admonitorio). El judío helenizado que escribió este texto en época romana lo destinaba probablemente a la educación de jóvenes correligionarios. Tuvo gran difusión manuscrita y, desde la prínceps de Aldo Manuzio de 1495, muchas ediciones impresas que suelen presentar el original griego con una traducción latina. José Justo Escalígero fue el primero en afirmar su carácter apócrifo (1606). Lo tradujo Quevedo, de modo muy cuidado aunque libre, en su Epicteto y Phocilides en español con consonantes (1635).	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	nuestro orador Quint. l. 10. c. I.	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	el autor a Herenio Rhetoric. lib. 4.	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	Horacio ad Pisones.	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	Peregrino	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	Bocacio lib. 14.	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	Quintiliano lib. 3. c. 2.	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	Livio	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	Agustino De doctrina christiana, lib 4.	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	Tulio Lib. 3.	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	Demetrio Falereo De elocutione.	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	Jerónimo Vida	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	Escalígero Hypercritico c. 3.	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	Lucrecio	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	Manilio	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	Arato Arato de Solos, del siglo III a. C, fue autor del famoso poema astronómico titulado Los fenómenos. Es común asociarlo con Lucrecio, autor del De rerum natura, y con Manilio –con el que ya nos hemos topado–, autor de Astronomica, puesto que se trata de los mayores ejemplos subsistentes de la poesía filosófica y científica de la Antigüedad.	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	TomásSe trata, claro está, de santo Tomás de Aquino (1224-1274), ilustre y enciclopédico filósofo y teólogo cuya doctrina fue ensalzada como conforme a la estricta ortodoxia por los dominicos y por toda la Iglesia católica, al menos desde el concilio de Trento hasta hoy. Al igual que sucede con los demás autores de la Escolástica, su estilo simple y su latín eficaz pero ajeno a cualquier prurito de pureza clásica y desnudo de ornamentos fueron tachados de bárbaros por los humanistas, desde Petrarca a Erasmo. En la frase de J., se aprecia el influjo del pensamiento único de la ortodoxia católica, y lo tendencioso de sus razonamientos porque, a despecho de la grandeza de Tomás de Aquino como pensador, parece absurdo proponerlo como modelo de estilo a los poetas, especialmente en sus escritos escolásticos. El final del párrafo, donde reconoce J. que estas arduas materias científicas y teológicas no son «legítimo asunto» del poeta, vuelve bastante irrelevante todo lo que precede.	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	Gelio lib. I. cap. 10	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	Vida	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	el padre Florencia El jesuita Jerónimo de Florencia, tal vez de ascendencia conversa, a quien llamó un célebre colega suyo «predicador de los reyes y rey de los predicadores», se dio a conocer a comienzos del reinado de Felipe III predicando las honras fúnebres del arzobispo de Toledo don García de Loaysa (1599) y las de la emperatriz doña María de Austria, fundadora del Colegio Imperial de Madrid (1603). En 1609 fue nombrado predicador real. Entre sus obras destacan por su florida elegancia los sermones a los misterios de la Virgen, impresos bajo el título Marial que contiene varios sermones de todas las fiestas de Nuestra Señora predicados a las Majestades de Filipo III y Filipo IIII (Alcalá: Juan de Orduña, 1625 y 1629). El segundo tomo incluye un sermón a la Natividad de la Virgen que elogia Gracián en su Agudeza sin nombrar a su autor. Los sermones del padre Florencia en las honras fúnebres de los monarcas entran de lleno en la oratoria deliberativa y política. En las honras de la reina Margarita, protectora y amiga suya, Florencia exhorta veladamente al rey a alejar de sí al duque de Lerma. Diez años después, en las del propio de Felipe III, atribuye la angustiada agonía del soberano al amargo remordimiento en que lo sumía la conciencia de haber sido, como rey, descuidado, pródigo y de talante demasiado bondadoso. Conmina al joven monarca a actuar con mayor autoridad y a reducir los gastos y las mercedes, lo que sin duda le hizo ver con buenos ojos por el nuevo valido Olivares. Florencia critica no obstante al difunto rey con tacto, suavidad y cortesanía, y aunque irritó a algunos con su intromisión en un terreno minado, ni el hijo del difunto, Felipe IV, ni la corte en su conjunto pudieron ver en ello irreverencia alguna. Llegó así al apogeo de su carrera puesto que se le dieron las importantes responsabilidades de confesor de los infantes Carlos y Fernando y de miembro de la Junta de Reformación. Sus achaques y quizá su excesivo espíritu de intriga hicieron que el rey lo despidiera de su puesto de confesor de los infantes en 1629. Que sepamos, no fue arzobispo de Toledo ni cardenal, como afirma en su nota Melchora Romanos (véase Garau 2006 y Voinier 2015).	authority		1624	Jáuregui, Juan de					
1624_discurso-poetico	OC462	ref		1624	Jáuregui, Juan de	Doce sermones estampó Florencia,	¿1621?

